load_0,load_1,load_2,load_3,load_4,load_5,load_6,load_7,load_8,load_9,load_10,load_11,load_12,load_13,load_14,load_15,load_16,load_17,load_18,load_19,timestamp
192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,2023-11-08 05:00:00
207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,2023-11-08 06:00:00
227.75,227.75,227.75,227.75,227.75,227.75,227.75,227.75,227.75,227.75,227.75,227.75,227.75,227.75,227.75,227.75,227.75,227.75,227.75,227.75,2023-11-08 07:00:00
253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,253.2,2023-11-08 08:00:00
265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,2023-11-08 09:00:00
274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,274.05,2023-11-08 10:00:00
275.3,275.3,275.3,275.3,275.3,275.3,275.3,275.3,275.3,275.3,275.3,275.3,275.3,275.3,275.3,275.3,275.3,275.3,275.3,275.3,2023-11-08 11:00:00
275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,2023-11-08 12:00:00
273.9,273.9,273.9,273.9,273.9,273.9,273.9,273.9,273.9,273.9,273.9,273.9,273.9,273.9,273.9,273.9,273.9,273.9,273.9,273.9,2023-11-08 13:00:00
266.55,266.55,266.55,266.55,266.55,266.55,266.55,266.55,266.55,266.55,266.55,266.55,266.55,266.55,266.55,266.55,266.55,266.55,266.55,266.55,2023-11-08 14:00:00
258.85,258.85,258.85,258.85,258.85,258.85,258.85,258.85,258.85,258.85,258.85,258.85,258.85,258.85,258.85,258.85,258.85,258.85,258.85,258.85,2023-11-08 15:00:00
255.1,255.1,255.1,255.1,255.1,255.1,255.1,255.1,255.1,255.1,255.1,255.1,255.1,255.1,255.1,255.1,255.1,255.1,255.1,255.1,2023-11-08 16:00:00
269.6,269.6,269.6,269.6,269.6,269.6,269.6,269.6,269.6,269.6,269.6,269.6,269.6,269.6,269.6,269.6,269.6,269.6,269.6,269.6,2023-11-08 17:00:00
285.6,285.6,285.6,285.6,285.6,285.6,285.6,285.6,285.6,285.6,285.6,285.6,285.6,285.6,285.6,285.6,285.6,285.6,285.6,285.6,2023-11-08 18:00:00
282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,282.75,2023-11-08 19:00:00
274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,2023-11-08 20:00:00
257.9,257.9,257.9,257.9,257.9,257.9,257.9,257.9,257.9,257.9,257.9,257.9,257.9,257.9,257.9,257.9,257.9,257.9,257.9,257.9,2023-11-08 21:00:00
237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,2023-11-08 22:00:00
221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,2023-11-08 23:00:00
205.3,205.3,205.3,205.3,205.3,205.3,205.3,205.3,205.3,205.3,205.3,205.3,205.3,205.3,205.3,205.3,205.3,205.3,205.3,205.3,2023-11-09 00:00:00
192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,2023-11-09 01:00:00
188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,2023-11-09 02:00:00
185.1,185.1,185.1,185.1,185.1,185.1,185.1,185.1,185.1,185.1,185.1,185.1,185.1,185.1,185.1,185.1,185.1,185.1,185.1,185.1,2023-11-09 03:00:00
185.3,185.3,185.3,185.3,185.3,185.3,185.3,185.3,185.3,185.3,185.3,185.3,185.3,185.3,185.3,185.3,185.3,185.3,185.3,185.3,2023-11-09 04:00:00
192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,2023-11-09 05:00:00
209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,209.9,2023-11-09 06:00:00
230.15,230.15,230.15,230.15,230.15,230.15,230.15,230.15,230.15,230.15,230.15,230.15,230.15,230.15,230.15,230.15,230.15,230.15,230.15,230.15,2023-11-09 07:00:00
247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,247.5,2023-11-09 08:00:00
264.25,264.25,264.25,264.25,264.25,264.25,264.25,264.25,264.25,264.25,264.25,264.25,264.25,264.25,264.25,264.25,264.25,264.25,264.25,264.25,2023-11-09 09:00:00
275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,275.8,2023-11-09 10:00:00
279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,279.25,2023-11-09 11:00:00
283.05,283.05,283.05,283.05,283.05,283.05,283.05,283.05,283.05,283.05,283.05,283.05,283.05,283.05,283.05,283.05,283.05,283.05,283.05,283.05,2023-11-09 12:00:00
278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,2023-11-09 13:00:00
266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,2023-11-09 14:00:00
223.7,223.7,223.7,223.7,223.7,223.7,223.7,223.7,223.7,223.7,223.7,223.7,223.7,223.7,223.7,223.7,223.7,223.7,223.7,223.7,2023-11-09 15:00:00
242.45,242.45,242.45,242.45,242.45,242.45,242.45,242.45,242.45,242.45,242.45,242.45,242.45,242.45,242.45,242.45,242.45,242.45,242.45,242.45,2023-11-09 16:00:00
266.9,266.9,266.9,266.9,266.9,266.9,266.9,266.9,266.9,266.9,266.9,266.9,266.9,266.9,266.9,266.9,266.9,266.9,266.9,266.9,2023-11-09 17:00:00
281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,2023-11-09 18:00:00
282.05,282.05,282.05,282.05,282.05,282.05,282.05,282.05,282.05,282.05,282.05,282.05,282.05,282.05,282.05,282.05,282.05,282.05,282.05,282.05,2023-11-09 19:00:00
278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,278.9,2023-11-09 20:00:00
260.6,260.6,260.6,260.6,260.6,260.6,260.6,260.6,260.6,260.6,260.6,260.6,260.6,260.6,260.6,260.6,260.6,260.6,260.6,260.6,2023-11-09 21:00:00
244.15,244.15,244.15,244.15,244.15,244.15,244.15,244.15,244.15,244.15,244.15,244.15,244.15,244.15,244.15,244.15,244.15,244.15,244.15,244.15,2023-11-09 22:00:00
222.6,222.6,222.6,222.6,222.6,222.6,222.6,222.6,222.6,222.6,222.6,222.6,222.6,222.6,222.6,222.6,222.6,222.6,222.6,222.6,2023-11-09 23:00:00
206.45,206.45,206.45,206.45,206.45,206.45,206.45,206.45,206.45,206.45,206.45,206.45,206.45,206.45,206.45,206.45,206.45,206.45,206.45,206.45,2023-11-10 00:00:00
191.6,191.6,191.6,191.6,191.6,191.6,191.6,191.6,191.6,191.6,191.6,191.6,191.6,191.6,191.6,191.6,191.6,191.6,191.6,191.6,2023-11-10 01:00:00
186.65,186.65,186.65,186.65,186.65,186.65,186.65,186.65,186.65,186.65,186.65,186.65,186.65,186.65,186.65,186.65,186.65,186.65,186.65,186.65,2023-11-10 02:00:00
184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,2023-11-10 03:00:00
181.15,181.15,181.15,181.15,181.15,181.15,181.15,181.15,181.15,181.15,181.15,181.15,181.15,181.15,181.15,181.15,181.15,181.15,181.15,181.15,2023-11-10 04:00:00
185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,2023-11-10 05:00:00
206.1,206.1,206.1,206.1,206.1,206.1,206.1,206.1,206.1,206.1,206.1,206.1,206.1,206.1,206.1,206.1,206.1,206.1,206.1,206.1,2023-11-10 06:00:00
230.5,230.5,230.5,230.5,230.5,230.5,230.5,230.5,230.5,230.5,230.5,230.5,230.5,230.5,230.5,230.5,230.5,230.5,230.5,230.5,2023-11-10 07:00:00
254.55,254.55,254.55,254.55,254.55,254.55,254.55,254.55,254.55,254.55,254.55,254.55,254.55,254.55,254.55,254.55,254.55,254.55,254.55,254.55,2023-11-10 08:00:00
275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,2023-11-10 09:00:00
283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,283.3,2023-11-10 10:00:00
287.2,287.2,287.2,287.2,287.2,287.2,287.2,287.2,287.2,287.2,287.2,287.2,287.2,287.2,287.2,287.2,287.2,287.2,287.2,287.2,2023-11-10 11:00:00
292.65,292.65,292.65,292.65,292.65,292.65,292.65,292.65,292.65,292.65,292.65,292.65,292.65,292.65,292.65,292.65,292.65,292.65,292.65,292.65,2023-11-10 12:00:00
288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35,2023-11-10 13:00:00
279.95,279.95,279.95,279.95,279.95,279.95,279.95,279.95,279.95,279.95,279.95,279.95,279.95,279.95,279.95,279.95,279.95,279.95,279.95,279.95,2023-11-10 14:00:00
278.05,278.05,278.05,278.05,278.05,278.05,278.05,278.05,278.05,278.05,278.05,278.05,278.05,278.05,278.05,278.05,278.05,278.05,278.05,278.05,2023-11-10 15:00:00
268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,2023-11-10 16:00:00
276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,276.25,2023-11-10 17:00:00
287.8,287.8,287.8,287.8,287.8,287.8,287.8,287.8,287.8,287.8,287.8,287.8,287.8,287.8,287.8,287.8,287.8,287.8,287.8,287.8,2023-11-10 18:00:00
287.05,287.05,287.05,287.05,287.05,287.05,287.05,287.05,287.05,287.05,287.05,287.05,287.05,287.05,287.05,287.05,287.05,287.05,287.05,287.05,2023-11-10 19:00:00
281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,281.1,2023-11-10 20:00:00
260.45,260.45,260.45,260.45,260.45,260.45,260.45,260.45,260.45,260.45,260.45,260.45,260.45,260.45,260.45,260.45,260.45,260.45,260.45,260.45,2023-11-10 21:00:00
240.85,240.85,240.85,240.85,240.85,240.85,240.85,240.85,240.85,240.85,240.85,240.85,240.85,240.85,240.85,240.85,240.85,240.85,240.85,240.85,2023-11-10 22:00:00
226.1,226.1,226.1,226.1,226.1,226.1,226.1,226.1,226.1,226.1,226.1,226.1,226.1,226.1,226.1,226.1,226.1,226.1,226.1,226.1,2023-11-10 23:00:00
208.4,208.4,208.4,208.4,208.4,208.4,208.4,208.4,208.4,208.4,208.4,208.4,208.4,208.4,208.4,208.4,208.4,208.4,208.4,208.4,2023-11-11 00:00:00
195.55,195.55,195.55,195.55,195.55,195.55,195.55,195.55,195.55,195.55,195.55,195.55,195.55,195.55,195.55,195.55,195.55,195.55,195.55,195.55,2023-11-11 01:00:00
188.45,188.45,188.45,188.45,188.45,188.45,188.45,188.45,188.45,188.45,188.45,188.45,188.45,188.45,188.45,188.45,188.45,188.45,188.45,188.45,2023-11-11 02:00:00
185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,185.45,2023-11-11 03:00:00
183.75,183.75,183.75,183.75,183.75,183.75,183.75,183.75,183.75,183.75,183.75,183.75,183.75,183.75,183.75,183.75,183.75,183.75,183.75,183.75,2023-11-11 04:00:00
187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,2023-11-11 05:00:00
197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,197.6,2023-11-11 06:00:00
207.2,207.2,207.2,207.2,207.2,207.2,207.2,207.2,207.2,207.2,207.2,207.2,207.2,207.2,207.2,207.2,207.2,207.2,207.2,207.2,2023-11-11 07:00:00
230.75,230.75,230.75,230.75,230.75,230.75,230.75,230.75,230.75,230.75,230.75,230.75,230.75,230.75,230.75,230.75,230.75,230.75,230.75,230.75,2023-11-11 08:00:00
249.75,249.75,249.75,249.75,249.75,249.75,249.75,249.75,249.75,249.75,249.75,249.75,249.75,249.75,249.75,249.75,249.75,249.75,249.75,249.75,2023-11-11 09:00:00
261.55,261.55,261.55,261.55,261.55,261.55,261.55,261.55,261.55,261.55,261.55,261.55,261.55,261.55,261.55,261.55,261.55,261.55,261.55,261.55,2023-11-11 10:00:00
265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,2023-11-11 11:00:00
269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,269.75,2023-11-11 12:00:00
266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,266.85,2023-11-11 13:00:00
254.85,254.85,254.85,254.85,254.85,254.85,254.85,254.85,254.85,254.85,254.85,254.85,254.85,254.85,254.85,254.85,254.85,254.85,254.85,254.85,2023-11-11 14:00:00
246.6,246.6,246.6,246.6,246.6,246.6,246.6,246.6,246.6,246.6,246.6,246.6,246.6,246.6,246.6,246.6,246.6,246.6,246.6,246.6,2023-11-11 15:00:00
243.25,243.25,243.25,243.25,243.25,243.25,243.25,243.25,243.25,243.25,243.25,243.25,243.25,243.25,243.25,243.25,243.25,243.25,243.25,243.25,2023-11-11 16:00:00
254.35,254.35,254.35,254.35,254.35,254.35,254.35,254.35,254.35,254.35,254.35,254.35,254.35,254.35,254.35,254.35,254.35,254.35,254.35,254.35,2023-11-11 17:00:00
268.6,268.6,268.6,268.6,268.6,268.6,268.6,268.6,268.6,268.6,268.6,268.6,268.6,268.6,268.6,268.6,268.6,268.6,268.6,268.6,2023-11-11 18:00:00
265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,265.95,2023-11-11 19:00:00
259.3,259.3,259.3,259.3,259.3,259.3,259.3,259.3,259.3,259.3,259.3,259.3,259.3,259.3,259.3,259.3,259.3,259.3,259.3,259.3,2023-11-11 20:00:00
242.85,242.85,242.85,242.85,242.85,242.85,242.85,242.85,242.85,242.85,242.85,242.85,242.85,242.85,242.85,242.85,242.85,242.85,242.85,242.85,2023-11-11 21:00:00
227.45,227.45,227.45,227.45,227.45,227.45,227.45,227.45,227.45,227.45,227.45,227.45,227.45,227.45,227.45,227.45,227.45,227.45,227.45,227.45,2023-11-11 22:00:00
213.05,213.05,213.05,213.05,213.05,213.05,213.05,213.05,213.05,213.05,213.05,213.05,213.05,213.05,213.05,213.05,213.05,213.05,213.05,213.05,2023-11-11 23:00:00
202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,2023-11-12 00:00:00
192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,192.4,2023-11-12 01:00:00
184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,2023-11-12 02:00:00
180.6,180.6,180.6,180.6,180.6,180.6,180.6,180.6,180.6,180.6,180.6,180.6,180.6,180.6,180.6,180.6,180.6,180.6,180.6,180.6,2023-11-12 03:00:00
177.8,177.8,177.8,177.8,177.8,177.8,177.8,177.8,177.8,177.8,177.8,177.8,177.8,177.8,177.8,177.8,177.8,177.8,177.8,177.8,2023-11-12 04:00:00
178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,178.25,2023-11-12 05:00:00
186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,186.6,2023-11-12 06:00:00
189.1,189.1,189.1,189.1,189.1,189.1,189.1,189.1,189.1,189.1,189.1,189.1,189.1,189.1,189.1,189.1,189.1,189.1,189.1,189.1,2023-11-12 07:00:00
206.65,206.65,206.65,206.65,206.65,206.65,206.65,206.65,206.65,206.65,206.65,206.65,206.65,206.65,206.65,206.65,206.65,206.65,206.65,206.65,2023-11-12 08:00:00
224.8,224.8,224.8,224.8,224.8,224.8,224.8,224.8,224.8,224.8,224.8,224.8,224.8,224.8,224.8,224.8,224.8,224.8,224.8,224.8,2023-11-12 09:00:00
241.35,241.35,241.35,241.35,241.35,241.35,241.35,241.35,241.35,241.35,241.35,241.35,241.35,241.35,241.35,241.35,241.35,241.35,241.35,241.35,2023-11-12 10:00:00
248.65,248.65,248.65,248.65,248.65,248.65,248.65,248.65,248.65,248.65,248.65,248.65,248.65,248.65,248.65,248.65,248.65,248.65,248.65,248.65,2023-11-12 11:00:00
249.2,249.2,249.2,249.2,249.2,249.2,249.2,249.2,249.2,249.2,249.2,249.2,249.2,249.2,249.2,249.2,249.2,249.2,249.2,249.2,2023-11-12 12:00:00
242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,242.5,2023-11-12 13:00:00
228.7,228.7,228.7,228.7,228.7,228.7,228.7,228.7,228.7,228.7,228.7,228.7,228.7,228.7,228.7,228.7,228.7,228.7,228.7,228.7,2023-11-12 14:00:00
224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,224.75,2023-11-12 15:00:00
225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,2023-11-12 16:00:00
237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8,2023-11-12 17:00:00
254.05,254.05,254.05,254.05,254.05,254.05,254.05,254.05,254.05,254.05,254.05,254.05,254.05,254.05,254.05,254.05,254.05,254.05,254.05,254.05,2023-11-12 18:00:00
251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,251.4,2023-11-12 19:00:00
247.25,247.25,247.25,247.25,247.25,247.25,247.25,247.25,247.25,247.25,247.25,247.25,247.25,247.25,247.25,247.25,247.25,247.25,247.25,247.25,2023-11-12 20:00:00
236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,236.6,2023-11-12 21:00:00
225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,2023-11-12 22:00:00
208.95,208.95,208.95,208.95,208.95,208.95,208.95,208.95,208.95,208.95,208.95,208.95,208.95,208.95,208.95,208.95,208.95,208.95,208.95,208.95,2023-11-12 23:00:00
195.3,195.3,195.3,195.3,195.3,195.3,195.3,195.3,195.3,195.3,195.3,195.3,195.3,195.3,195.3,195.3,195.3,195.3,195.3,195.3,2023-11-13 00:00:00
185.65,185.65,185.65,185.65,185.65,185.65,185.65,185.65,185.65,185.65,185.65,185.65,185.65,185.65,185.65,185.65,185.65,185.65,185.65,185.65,2023-11-13 01:00:00
183.25,183.25,183.25,183.25,183.25,183.25,183.25,183.25,183.25,183.25,183.25,183.25,183.25,183.25,183.25,183.25,183.25,183.25,183.25,183.25,2023-11-13 02:00:00
183.6,183.6,183.6,183.6,183.6,183.6,183.6,183.6,183.6,183.6,183.6,183.6,183.6,183.6,183.6,183.6,183.6,183.6,183.6,183.6,2023-11-13 03:00:00
184.15,184.15,184.15,184.15,184.15,184.15,184.15,184.15,184.15,184.15,184.15,184.15,184.15,184.15,184.15,184.15,184.15,184.15,184.15,184.15,2023-11-13 04:00:00
191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,2023-11-13 05:00:00
212.65,212.65,212.65,212.65,212.65,212.65,212.65,212.65,212.65,212.65,212.65,212.65,212.65,212.65,212.65,212.65,212.65,212.65,212.65,212.65,2023-11-13 06:00:00
236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,2023-11-13 07:00:00
252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,2023-11-13 08:00:00
265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,2023-11-13 09:00:00
269.55,269.55,269.55,269.55,269.55,269.55,269.55,269.55,269.55,269.55,269.55,269.55,269.55,269.55,269.55,269.55,269.55,269.55,269.55,269.55,2023-11-13 10:00:00
270.2,270.2,270.2,270.2,270.2,270.2,270.2,270.2,270.2,270.2,270.2,270.2,270.2,270.2,270.2,270.2,270.2,270.2,270.2,270.2,2023-11-13 11:00:00
271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,271.75,2023-11-13 12:00:00
267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,267.5,2023-11-13 13:00:00
259.85,259.85,259.85,259.85,259.85,259.85,259.85,259.85,259.85,259.85,259.85,259.85,259.85,259.85,259.85,259.85,259.85,259.85,259.85,259.85,2023-11-13 14:00:00
252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,252.5,2023-11-13 15:00:00
248.95,248.95,248.95,248.95,248.95,248.95,248.95,248.95,248.95,248.95,248.95,248.95,248.95,248.95,248.95,248.95,248.95,248.95,248.95,248.95,2023-11-13 16:00:00
261.5,261.5,261.5,261.5,261.5,261.5,261.5,261.5,261.5,261.5,261.5,261.5,261.5,261.5,261.5,261.5,261.5,261.5,261.5,261.5,2023-11-13 17:00:00
278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,278.15,2023-11-13 18:00:00
281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,281.15,2023-11-13 19:00:00
282.45,282.45,282.45,282.45,282.45,282.45,282.45,282.45,282.45,282.45,282.45,282.45,282.45,282.45,282.45,282.45,282.45,282.45,282.45,282.45,2023-11-13 20:00:00
268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,268.05,2023-11-13 21:00:00
242.6,242.6,242.6,242.6,242.6,242.6,242.6,242.6,242.6,242.6,242.6,242.6,242.6,242.6,242.6,242.6,242.6,242.6,242.6,242.6,2023-11-13 22:00:00
225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,225.45,2023-11-13 23:00:00
205.1,205.1,205.1,205.1,205.1,205.1,205.1,205.1,205.1,205.1,205.1,205.1,205.1,205.1,205.1,205.1,205.1,205.1,205.1,205.1,2023-11-14 00:00:00
192.7,192.7,192.7,192.7,192.7,192.7,192.7,192.7,192.7,192.7,192.7,192.7,192.7,192.7,192.7,192.7,192.7,192.7,192.7,192.7,2023-11-14 01:00:00
191.95,191.95,191.95,191.95,191.95,191.95,191.95,191.95,191.95,191.95,191.95,191.95,191.95,191.95,191.95,191.95,191.95,191.95,191.95,191.95,2023-11-14 02:00:00
188.65,188.65,188.65,188.65,188.65,188.65,188.65,188.65,188.65,188.65,188.65,188.65,188.65,188.65,188.65,188.65,188.65,188.65,188.65,188.65,2023-11-14 03:00:00
188.7,188.7,188.7,188.7,188.7,188.7,188.7,188.7,188.7,188.7,188.7,188.7,188.7,188.7,188.7,188.7,188.7,188.7,188.7,188.7,2023-11-14 04:00:00
196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,2023-11-14 05:00:00
211.15,211.15,211.15,211.15,211.15,211.15,211.15,211.15,211.15,211.15,211.15,211.15,211.15,211.15,211.15,211.15,211.15,211.15,211.15,211.15,2023-11-14 06:00:00
237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,2023-11-14 07:00:00
257.3,257.3,257.3,257.3,257.3,257.3,257.3,257.3,257.3,257.3,257.3,257.3,257.3,257.3,257.3,257.3,257.3,257.3,257.3,257.3,2023-11-14 08:00:00
269.05,269.05,269.05,269.05,269.05,269.05,269.05,269.05,269.05,269.05,269.05,269.05,269.05,269.05,269.05,269.05,269.05,269.05,269.05,269.05,2023-11-14 09:00:00
